AppID;Name;Release date;Estimated owners;Peak CCU;Required age;Price;DLC count;Supported languages;Website;Windows;Mac;Linux;Metacritic score;Positive;Negative;Achievements;Recommendations;Notes;Average playtime forever;Developers;Tags
628830;Ultra Hat Dimension;16.07.2020;0 - 20000;0;0;4.99;0;['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian'];;1;1;1;0;24;0;0;0;;0;Kitsune Games;Casual,2D,Cute,Top-Down,Funny,Relaxing,Story Rich,Surreal,Puzzle,Colorful,Minimalist,Pixel Graphics,Fantasy,Magic,Moddable,Comedy,Old School,Retro,Singleplayer,Adventure
686440;Hard Time;16.08.2017;0 - 20000;3;0;4.99;0;['English'];http://www.MDickie.com;1;1;0;0;152;25;0;160;;0;MDickie;Violent,Action,Simulation,Indie,Adventure,Gore,RPG,Character Customization,Funny,2D
521710;Romance of the Three Kingdoms III;21.02.2017;20000 - 50000;0;0;19.99;0;['Japanese'];https://www.gamecity.ne.jp/shibusawa-kou/archives.html;1;0;0;0;9;9;0;0;;0;KOEI TECMO GAMES CO., LTD.;Strategy
1986310;猎魔战纪;25.05.2022;0 - 0;0;0;0;1;['Simplified Chinese'];;1;1;0;0;0;0;21;0;;0;水狗工作室;
1259660;NETABOKU -A robot girl changes my life as a bedridden boy-;17.12.2020;0 - 20000;0;0;9.99;0;['English', 'Japanese'];https://atelier-atic.jimdosite.com/;1;1;0;0;3;0;0;0;;0;Atelier ATIC;Adventure,Visual Novel,Casual,Realistic,Robots,Sci-fi,Futuristic,Dating Sim,Romance,Singleplayer,Indie,2D Platformer,2D,Text-Based,Multiple Endings,Point & Click
108200;Ticket to Ride;24.05.2012;500000 - 1000000;395;0;9.99;10;['English', 'French', 'German', 'Italian', 'Spanish - Spain'];http://www.asmodee-digital.com/en/ticket-to-ride;1;1;0;0;3942;419;83;2753;;179;Days of Wonder;Board Game,Strategy,Tabletop,Casual,Multiplayer,Turn-Based,Indie,Trains,Family Friendly,Singleplayer,Touch-Friendly,Addictive,Local Multiplayer,Turn-Based Tactics,Turn-Based Strategy,2D,Competitive,Replay Value,Asynchronous Multiplayer,Hand-drawn
614150;Train Harder;21.04.2017;0 - 20000;0;0;7.99;0;['English', 'French', 'German', 'Simplified Chinese', 'Russian'];http://2frogssoftware.com/projects/train-harder/;1;0;0;0;10;0;15;0;;0;2Frogs Software;Sports,Action,Indie,Casual,VR
1570340;Dawn of the Falkonir;05.05.2021;0 - 0;0;0;0;0;['English'];;1;0;0;0;0;0;0;0;;0;Fowl Play Studios;
304970;SolidFace Parametric CAD Modeler 2D/3D;22.12.2014;0 - 20000;0;0;0;0;['English', 'Portuguese - Brazil'];http://www.solidface.com/;1;0;0;0;1;0;0;0;;0;SolidFace Technology Inc.,Oscar L.;Design & Illustration,Animation & Modeling,Utilities
1630940;HUMBLE ZOMBIE;27.05.2021;20000 - 50000;0;0;1.99;0;['English', 'Russian'];https://humblezombie.shibogames.com/;1;0;0;0;5;1;4;0;;0;SHIBO GAMES;Casual,Simulation,Physics,Comedy,Platformer,3D,3D Platformer,Third Person,Hand-drawn,Colorful,Zombies,Parkour,Linear,Singleplayer,Multiplayer,Co-op,Local Multiplayer,Online Co-Op,Local Co-Op,Indie
878520;Sally's Salon: Kiss & Make-Up;28.06.2018;0 - 20000;3;0;12.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Swedish', 'Thai', 'Traditional Chinese', 'Portuguese - Brazil'];http://www.gamehouseoriginalstories.com;1;1;0;0;66;27;15;0;;428;GameHouse;Casual,Strategy,Adventure,Time Management,Female Protagonist,Comedy,Story Rich
1927300;Yin Yang Space;22.04.2022;0 - 20000;0;0;1.99;0;['English', 'Simplified Chinese', 'Traditional Chinese'];;1;0;0;0;0;0;0;0;;0;PanGuoJun;
340630;Ninja Guy;05.01.2015;20000 - 50000;0;0;1.99;0;['English'];www.ninja-guy.com;1;1;1;0;42;119;7;0;;0;Immunity Studios;Action,Indie,Casual,Ninja,Funny
704310;Lumberjack VR;13.10.2017;0 - 20000;0;0;0;0;['English'];https://www.erikbrunnstrom.com/;1;0;0;0;10;5;6;0;;0;Erik Brunnström;Action,Indie,VR
619150;while True: learn();17.01.2019;500000 - 1000000;17;0;12.99;3;['English', 'Russian', 'German', 'Hungarian', 'Korean', 'Greek', 'Portuguese - Brazil', 'Simplified Chinese', 'Polish', 'French', 'Italian', 'Spanish - Spain', 'Czech', 'Japanese', 'Spanish - Latin America', 'Traditional Chinese', 'Turkish', 'Vietnamese'];https://luden.io/wtl/;1;1;1;0;5491;477;31;5423;;311;Luden.io;Programming,Simulation,Education,Puzzle,Indie,Sandbox,Building,Science,Cats,Investigation,Underground,Logic,Transhumanism,Dynamic Narration,Intentionally Awkward Controls,Singleplayer,2D
1373890;Fight N' Fall;26.11.2021;0 - 20000;0;0;9.99;0;['English'];https://fightnfall.com/;1;0;0;0;1;0;1;0;;0;Piloto Studio;Early Access,Action,Casual,Local Multiplayer,4 Player Local,3D Fighter,Character Action Game,Family Friendly,Physics,Magic,Multiplayer,Fighting,Combat,PvP,Stylized,Colorful,Top-Down,Comedy,Destruction,Funny
1869200;The Adventures of Mr. Hat;24.02.2022;0 - 20000;0;0;2.99;0;['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean'];;1;0;0;0;14;0;25;0;;0;AX-GAME;Exploration,Casual,2D Platformer,Puzzle-Platformer,Puzzle,2D,Relaxing,Stylized,Logic,Indie,Early Access,Crafting,Adventure,Singleplayer
392030;Murasaki;12.05.2016;0 - 20000;0;0;4.99;1;['English', 'Japanese'];http://katatema.main.jp/mu/;1;0;0;0;85;8;48;0;;0;Katatema;Action,Indie,Bullet Hell,Shoot 'Em Up,Anime,Great Soundtrack,Puzzle,Singleplayer,Arcade,2D,Casual,Female Protagonist,Difficult,Fantasy,Controller,Retro,Atmospheric,Colorful,Experimental,Cute
605850;Pinball Inside: A VR Arcade Game;08.03.2017;0 - 20000;0;0;0;0;['English'];http://realityreflection.com/;1;0;0;0;47;14;0;0;;7;Reality Reflection;Indie,Casual,VR
441670;Jelly Killer;24.03.2016;20000 - 50000;0;0;3.99;0;['English', 'Russian'];http://immortalgamestudio.com/;1;1;1;0;237;65;16;266;;52;Immortal Game Studio;Indie,Action,Casual,Adventure,Platformer
962150;Tactics V: Obsidian Brigade;08.08.2019;0 - 20000;0;0;19.99;1;['English'];http://fromnothinggamestudios.com/games/tactics-v;1;1;1;0;20;6;31;0;Contains fantasy violence;0;From Nothing Game Studios;Strategy,RPG,Turn-Based,Turn-Based Tactics,Tactical,Strategy RPG,Tactical RPG,Turn-Based Combat,Turn-Based Strategy,Pixel Graphics
50990;Mystery Case Files: Ravenhearst®;21.04.2010;0 - 20000;3;0;9.99;2;['English', '\r\nFrench', '\r\nGerman'];http://www.bigfishgames.com/download-games/1305/mystery-case-files-ravenhearst/index.html;1;0;0;0;68;7;0;0;;0;Big Fish Games;Hidden Object,Puzzle,Point & Click,Detective,Horror,Psychological Horror,Romance,Linear,Story Rich,Casual,Colorful,Adventure,Atmospheric,Mystery,Investigation,Dark,Singleplayer
648510;Choice of the Star Captain;16.06.2017;0 - 20000;0;0;3.99;0;['English'];https://www.choiceofgames.com/;1;1;1;0;8;3;0;0;;0;Choice of Games;Indie,Adventure,RPG,Choose Your Own Adventure,Text-Based
1071070;Adventure of Great Wolf;31.05.2019;0 - 20000;0;0;2.99;0;['English'];http://klodijskigfron.com;1;0;0;0;2;0;0;0;;0;Claudius Keigfron;Action,Adventure,Indie,Early Access
2011540;Blue Star Mobile Team;28.06.2022;0 - 0;0;0;0;0;['Simplified Chinese'];;1;0;0;0;0;0;0;0;;0;BT Games;
1761740;My Cashy Side Job at Lost&Found in the Subway of Million-Person City;25.11.2021;0 - 20000;0;0;2.99;0;['Russian', 'English'];;1;1;1;0;25;5;0;0;Textual description of physical abuse.;0;Unusual Meaning;Adventure,Visual Novel,Noir,Drama,2D,Modern,Hand-drawn,Crime,Dark,Multiple Endings,Indie,Violent,Narration,Choices Matter,Singleplayer,Text-Based
538700;TURGUL: RAPID FIGHTING;19.12.2016;0 - 20000;0;0;0.99;0;['English'];http://otakumakerstudio.com/;1;1;1;0;1;2;0;0;;0;dynamicsoulworks;Action,Indie,Adventure,Casual,Sports,RPG
1564150;Lost in Blindness;17.05.2021;0 - 20000;0;0;9.99;0;['English', 'French'];https://www.unseeninteractive.com/;1;1;1;0;24;0;22;0;;0;Unseen Interactive;Exploration,Story Rich,Action-Adventure,Action,Walking Simulator,Adventure,Singleplayer,Emotional,Immersive Sim,Mystery,Conversation,First-Person,Indie,Stylized,Life Sim
726870;Anchorhead;31.01.2018;0 - 20000;0;0;9.99;0;['English'];http://www.anchorhead-game.com;1;1;0;0;35;2;0;0;;0;Michael Gentry;Adventure,Indie,Horror,Text-Based,Lovecraftian,Interactive Fiction,Story Rich,Puzzle
1074390;Scikor - Final Scale;28.02.2020;0 - 20000;0;0;3.99;1;['English', 'Portuguese - Brazil'];https://scikorgames.com/;1;0;0;0;5;0;20;0;;0;Rob Scikōr;Action,Indie,Adventure,Puzzle,2D Platformer
1554780;Trekking and Camping | 远足与露营;04.05.2021;0 - 20000;0;0;1.99;0;['Simplified Chinese'];;1;0;0;0;14;3;16;0;;0;Hont;Casual,Adventure,Interactive Fiction,Walking Simulator,Life Sim,Visual Novel,Exploration,Choose Your Own Adventure,Clicker,2D,Minimalist,Relaxing,Atmospheric,Snow,Linear,Choices Matter,Singleplayer,Indie
1065750;Spark and The Digital Daydream;07.05.2019;0 - 20000;0;0;0;0;['English'];https://luminescenceinteractive.com/spark;1;1;0;0;57;3;0;0;;0;Luminescence Interactive;Free to Play,Indie,Adventure
714780;Google Spotlight Stories: Special Delivery;14.12.2017;0 - 20000;0;0;0;0;['English'];https://atap.google.com/spotlight-stories/;1;0;0;0;35;5;0;0;;0;Google Inc.;Free to Play,Adventure,VR
1321040;Memory Note;25.12.2020;0 - 20000;0;0;1.99;2;['English', 'Russian'];;1;1;1;0;47;0;7;0;;0;CupcakeTime Team;Indie,Adventure,Casual,Visual Novel,Great Soundtrack,Atmospheric,Cute,Narration,Anime
1204930;Hop Step Sing! Astral Piece;12.12.2019;0 - 20000;0;0;6.99;0;['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese'];http://hopstepsing.com;1;0;0;0;83;1;0;0;;0;Kodansha,Kodansha VR Lab;Casual,VR,Anime,Action,Singleplayer,Female Protagonist,VR Only
1588760;Switchball HD - Puzzle Platformer;17.05.2021;0 - 20000;0;0;2.69;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese'];http://www.atomicelbow.com;1;0;0;0;59;7;9;0;;0;Atomic Elbow;Casual,Puzzle,Puzzle-Platformer,Free to Play,Indie,Platformer,3D Platformer,Precision Platformer,Adventure,3D,Realistic,Tabletop,Board Game,Immersive Sim,Atmospheric,Tactical,Controller,Singleplayer,Simulation,Physics
924740;Beyond Senses;06.01.2020;0 - 20000;0;0;7.99;0;['English', 'German', 'Russian'];https://www.beyondsensesgame.com/;1;0;0;0;22;16;100;0;This Game may contain content not appropriate for all ages, or may not be appropriate for viewing at work: Frequent Violence or Gore, General Mature Content.;0;Sky Haubrich;Action,Indie,Strategy,Adventure,Gore,Horror,Multiplayer,Survival,Psychological Horror,First-Person
416340;Viking Saga: New World;05.11.2015;0 - 20000;0;0;3.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Portuguese - Brazil', 'Russian', 'Swedish'];http://qumaron.com/viking-saga-new-world-game;1;0;0;0;25;5;0;0;;0;Realore;Strategy,Casual,Adventure,Simulation,Vikings,Time Management
242610;Grappledrome;13.02.2017;0 - 20000;0;0;0;0;['English'];http://grappledrome.com/;1;0;0;0;17;3;0;0;;0;800 North;Action,Indie,Early Access,FPS
1613340;Pirates of the Asteroid Belt Playtest;23.04.2021;0 - 0;0;0;0;0;[];;1;0;0;0;0;0;0;0;;0;;
1168980;Buried Alive: The Annihilation VR;19.01.2021;0 - 20000;0;0;14.99;0;['English'];http://buriedalivethegame.com/;1;0;0;0;6;14;0;0;This game contains Violence, Gore, and Blood in a sense of killing and decapitating zombies. Also in some parts of the game, Alcohol is present.;0;The Two Ravens;Action,Adventure,Indie,Violent,Open World,Shooter,FPS,VR,Mythology,Story Rich,Zombies,Gore,Early Access,Simulation,First-Person,Realistic,Atmospheric,Singleplayer,Horror,Open World Survival Craft,VR Only
1277340;Sunset fighter;18.04.2020;0 - 20000;0;0;11.99;0;['Simplified Chinese'];;1;0;0;0;2;0;0;0;;0;torumees.games;Racing,Adventure,3D Vision,Flight
1233610;Tactical Warfare Simulator;21.12.2020;0 - 20000;0;0;49.99;0;['English'];http://tacticalwarfaresimulator.com/;1;0;0;0;1;5;0;0;;0;Hollow World Games llc;Flight,Immersive Sim,Wargame,Real Time Tactics,Military,War,World War I,PvP,Action-Adventure,3D,VR,Controller,Vehicular Combat,Simulation,Action,Realistic,Tactical,Adventure,Combat,Multiplayer
302610;Boson X;15.09.2014;200000 - 500000;5;0;2.99;0;['English'];http://www.boson-x.com;1;1;1;0;1426;109;18;1284;;343;Ian MacLarty,Jon Kerney;Difficult,Action,Arcade,Runner,Minimalist,Parkour,Science,Psychedelic,Fast-Paced,3D Platformer,Singleplayer,Female Protagonist,Platformer,Sci-fi,Third Person,Stylized,Indie,Precision Platformer,Colorful,Unforgiving
1638730;Bear Soul;07.08.2021;0 - 20000;0;0;1.99;0;['English'];;1;0;0;0;0;0;0;0;;0;Rockus Games;
1484150;VR Museum Tour Grand Collection;08.12.2020;0 - 20000;0;0;4.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Turkish', 'Japanese', 'Polish', 'Thai', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese', 'Arabic', 'Korean'];;1;0;0;0;1;2;0;0;One of the museums is a painting gallery. In this gallery there is a hanging frame that shows some world famous paintings in video format which could contain naked women or men. As well as some paintings in the museum, especially the works of the Renaissance.;0;William at Oxford;Casual,First-Person,VR,Philosophical,Singleplayer,Nudity
1850710;Crossfire: Legion Playtest;18.01.2022;0 - 0;0;0;0;0;[];;1;0;0;0;0;0;0;0;;0;;
922520;Blood City;28.08.2018;0 - 20000;0;0;2.99;0;['English', 'Simplified Chinese'];;1;0;0;0;18;0;0;0;;0;WJLEGAME;Action,Indie,Adventure
1743770;Propnight Playtest;15.10.2021;0 - 0;0;0;0;0;[];;1;0;0;0;0;0;0;0;;0;;
1157200;Magnesium_173;19.08.2021;0 - 20000;0;0;14.99;1;['English'];;1;0;0;0;3;0;12;0;;0;Mark Graham Johnson,Marikat Software Corp;Puzzle,Time Manipulation,Stylized,Colorful,Indie,Atmospheric,Surreal,Logic,Sci-fi,Space,3D,Singleplayer
1862100;Quest for Cathay Kingdom Mah Jong;18.03.2022;0 - 20000;0;0;2.99;0;['English', 'Portuguese - Brazil'];http://www.dogspartygames.com.br/?quest-for-cathai.html;1;1;1;0;5;0;39;0;;0;Deborah Vellozo;Casual,Puzzle,Solitaire,Match 3,Historical,Minimalist,Tabletop,Linear,Singleplayer,Story Rich
2022020;Hidden Desert War Top-Down 3D;17.06.2022;0 - 20000;0;0;9.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese'];;1;1;1;0;11;1;6;0;;0;Top-Down Games;On-Rails Shooter,Side Scroller,2D Platformer,3D Platformer,Immersive Sim,Top-Down Shooter,Hack and Slash,Hidden Object,MOBA,RTS,Action RPG,Arcade,Strategy,Action-Adventure,Character Customization,Female Protagonist,Building,Crafting,Physics,War
1099400;唤境引擎 Evkworld;14.07.2019;50000 - 100000;6;0;0;0;['Simplified Chinese'];https://www.evkworld.com/;1;1;0;0;29;13;0;0;;0;星飞游戏;Game Development
1604610;Space Tek;21.10.2021;0 - 0;0;0;0;0;['English'];https://www.raworangestudios.com/spacetek;1;0;0;0;0;0;0;0;;0;Raw Orange Studios Limited;
503060;The Agency of Anomalies: Mystic Hospital Collector's Edition;18.07.2016;0 - 20000;0;0;9.99;0;['English'];http://www.bigfishgames.com/games/6659/agency-anomalies-mystic-hospital-collectors/?pc;1;0;0;0;14;0;0;0;;0;Orneon;Adventure,Casual,Hidden Object
1275970;Digital Dungeon Tiles;13.04.2020;0 - 20000;0;0;29.99;0;['English'];http://www.dragom.ca/digital-dungeon-tiles/;1;0;0;0;3;5;0;0;;0;HMM;Indie,Strategy,Adventure,RPG,Level Editor
847490;Star Speeder;11.05.2018;0 - 20000;0;0;0.99;0;['English'];;1;0;0;0;5;0;6;0;;0;Synthetic Games;Casual,Racing,Relaxing,Atmospheric,Colorful,Minimalist,Space Sim,Indie,Platformer,3D,3D Platformer,Procedural Generation,Runner,Stylized,Action,Driving,Score Attack,Immersive Sim,Precision Platformer,Difficult
1101580;Spooky Starlets: Movie Monsters;23.06.2022;0 - 20000;5;0;9.99;0;['English'];;1;0;0;0;0;0;11;363;This game contains multiple depictions of adult content, including- animations, still images, and text descriptions. Some of the themes and content that occur in the game are: Light NTR elements (cheating on partner), Voyeurism, Group Sex, Light BDSM Elements, and Female Domination (Femdom);0;MogWallop Games;
201010;Geneforge 5: Overthrow;01.11.2008;50000 - 100000;1;0;19.99;0;['English'];http://www.spiderwebsoftware.com/;1;0;0;0;95;7;0;0;;547;Spiderweb Software;RPG,Indie,Strategy,Turn-Based Combat,Isometric,Old School,Turn-Based,Story Rich
837610;Mary Skelter: Nightmares;19.07.2018;20000 - 50000;11;0;24.99;0;['English'];;1;0;0;0;421;54;34;429;;400;Idea Factory;JRPG,Dungeon Crawler,Anime,Horror,Visual Novel,Turn-Based,Exploration,Dating Sim,Party-Based RPG,Female Protagonist,RPG,Strategy,First-Person,Story Rich,Lore-Rich,Romance,Turn-Based Combat,Multiple Endings,CRPG,Action
1029870;Unsung Heroes: The Golden Mask;28.01.2020;0 - 20000;0;0;12.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Vietnamese'];https://www.gamehouseoriginalstories.com/;1;1;0;0;54;15;10;0;;0;Threaks,GameHouse;Strategy,Casual,Adventure,Time Management,Female Protagonist,Story Rich,Historical,Simulation
205690;1000 Amps;22.02.2012;100000 - 200000;0;0;4.99;0;['English'];http://www.theoddmanout.net/1000amps;1;1;0;0;250;71;10;122;;9;Brandon Brizzi;Puzzle-Platformer,Indie,Platformer,Puzzle,Adventure,Metroidvania,2D,Singleplayer
632240;Gunball;28.06.2017;0 - 20000;0;0;1.99;0;['English'];https://www.gunballgame.com/;1;0;0;0;2;0;0;0;;0;REDspace;Indie,Casual,Sports,VR
1774150;Stack Gun Heroes Playtest;08.10.2021;0 - 0;0;0;0;0;[];;1;0;0;0;0;0;0;0;;0;;
898910;DASH: Danger Action Speed Heroes;06.06.2019;0 - 20000;0;0;9.99;0;['English'];https://www.babyduka.com/dashgame;1;0;1;0;15;0;21;0;;0;Baby Duka,Schubell IT;Indie,Action,Early Access,Platformer,Level Editor,2D
1042930;Trackmaster;11.12.2020;0 - 20000;1;0;11.99;0;['English'];;1;0;0;0;16;7;28;0;;0;Master Technologies;Racing,Indie,Combat Racing,Procedural Generation,Vehicular Combat,Moddable,Action,Multiplayer,Driving,Arcade,Family Friendly,Automobile Sim,Exploration,Physics,Offroad,PvP,3D Platformer,Third Person,First-Person,Cartoony
109500;Fowl Space;21.03.2012;20000 - 50000;0;0;4.99;0;['English'];http://fowlspace.com;1;0;0;0;106;74;0;124;;12;Pixelante Game Studios;Action,Indie,Memes
539290;Brick Breaker;20.02.2017;0 - 20000;2;0;9.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch'];;1;0;0;0;35;42;20;0;;0;Sanuk Games;Casual,Indie,Colorful,Puzzle,Stylized,Family Friendly,Arcade,Multiplayer,Cute,Strategy,Action,Relaxing,PvP,Co-op,Funny,Physics,Cartoony,Controller,2D,Atmospheric
1603600;Daldos;18.04.2022;0 - 20000;0;0;7.99;1;['English', 'Danish', 'Norwegian', 'Russian'];;1;0;0;0;3;0;0;0;;0;Vanaheim Team;Historical,Medieval,Spectacle fighter,Turn-Based Combat,Multiplayer,Turn-Based Strategy,Turn-Based Tactics,Tactical RPG,Strategy,Tactical,PvE,Simulation,PvP,Top-Down,Combat,Realistic,Tabletop,Swordplay,Logic,Local Multiplayer
489100;MachRace;30.06.2016;0 - 20000;0;0;9.99;0;['English'];https://www.instagram.com/fullbeastcreative/;1;0;0;0;9;1;0;0;;0;enko;Racing,Indie,Early Access,Casual
1310620;The Sight in a mirror;31.05.2020;0 - 20000;0;0;1.99;0;['English'];;1;0;0;0;1;0;0;0;;0;Nilz;Action,Adventure,Indie,Strategy,First-Person
740450;Alien Planet;04.12.2017;0 - 20000;0;0;0.99;0;['English'];http://falkrus.com/;1;1;1;0;2;0;0;0;;0;Falkrus;Action,Adventure,Indie
1646090;Tokyo Rogue;15.07.2022;0 - 20000;1;0;12.99;0;['English'];;1;0;1;0;12;0;20;0;;0;Lunacy Labs Ltd.;Fast-Paced,Precision Platformer,2D Platformer,Runner,Difficult,Singleplayer,Ninja,Action,Pixel Graphics,Platformer,Indie,2D,Retro,Character Customization,Adventure,Colorful,Atmospheric,Parkour,Futuristic,Controller
448670;Pinball HD Collection;03.08.2016;0 - 20000;2;0;19.99;0;['English'];http://www.gameprom.com;1;0;1;0;52;32;0;0;;0;OOO Gameprom;Simulation,Action,Indie,Casual,Pinball
1956110;LandPort;19.05.2022;0 - 0;0;0;0;0;['Simplified Chinese'];;1;0;0;0;0;0;0;0;;0;Prairie Game;
542740;Balloon Blowout;28.10.2016;50000 - 100000;0;0;0.99;0;['English'];;1;0;0;0;57;72;0;0;;142;EnsenaSoft;Action,Casual
687980;Mothlight;25.08.2017;20000 - 50000;0;0;0;0;['English'];;1;0;0;0;351;19;0;0;;0;Samu;Free to Play,RPG,Indie,Violent,Nudity,Sexual Content,Gore,RPGMaker,Surreal,Great Soundtrack
612120;Darwin's bots: Episode 1;27.03.2017;0 - 20000;0;0;7.99;0;['English'];;1;0;0;0;9;8;0;0;;0;Duplicator Studio;Action,Adventure,Indie,Violent,Nudity,VR
1259000;Damascus;15.05.2020;50000 - 100000;4;0;0;0;['English'];https://discord.gg/CVDFAv4;1;1;1;0;189;54;25;0;;0;Team Teal;Massively Multiplayer,Free to Play,RPG,Indie,Pixel Graphics,2D,Economy,MMORPG
1380060;Urban Trial Tricky™ Deluxe Edition;22.07.2021;0 - 20000;0;0;19.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese'];https://urbantrialtricky.com/;1;0;0;0;15;9;0;0;;0;Tate Multimedia;Casual,Racing,Arcade,Motorbike,Sports,Physics,Bikes,Tutorial,Character Customization,Cartoon,Fast-Paced,Skateboarding,Platformer,2.5D,Funny,Indie,Cartoony,Colorful,Family Friendly,Singleplayer
814560;Eat my Shuriken and Die!;03.06.2020;0 - 20000;0;0;2.99;0;['English'];https://www.flowersfx.com;1;0;0;0;1;0;7;0;;0;FlowersFX;4 Player Local,Local Multiplayer,Indie,PvP,Arcade,Precision Platformer,Cartoon,Action,2D Platformer,Funny,Cartoony,Retro,2D,Platformer,Casual,2D Fighter,Spectacle fighter,Colorful,Comic Book,Cute
701100;Amoreon NightClub;06.09.2017;20000 - 50000;0;0;0;0;['English'];http://www.amoreon.com;1;0;0;0;49;15;0;0;;2;Citor3;Nudity,Free to Play,Simulation,VR
1407060;Crimson Ranch;24.09.2020;0 - 20000;0;0;2.99;0;['English', 'Portuguese - Brazil', 'Russian'];;1;0;0;0;19;3;8;0;The game contains non-realistic depictions of violence and scary imagery.;0;Aiaz Marx;RPGMaker,Pixel Graphics,Linear,Horror,Anime,Retro,2D,Mystery,Multiple Endings,Puzzle,Adventure,Atmospheric,Story Rich,Drama,Visual Novel,Choices Matter,Dark,Supernatural,Action-Adventure,Old School
1495860;What The Dub?!;08.04.2021;0 - 20000;3;0;7.99;0;['English'];http://www.WideRightGames.com;1;1;0;0;205;15;30;203;;50;Wide Right Interactive,Mark Zorn,Kurt Wojda;Casual,Board Game,Trivia,Word Game,2D,3D,Cartoon,Cartoony,Cinematic,FMV,Colorful,Comedy,Funny,Parody,PvE,Team-Based,Local Co-Op,Local Multiplayer,Multiplayer,Indie
1126970;Strazeal;26.08.2019;0 - 20000;0;0;1.99;0;['English'];https://www.strazeal.com/;1;0;1;0;1;0;0;0;;0;Tradosoft,Michiel Pater;Strategy,Indie
1639530;Bitten! Someone has to be a villain;03.06.2021;0 - 20000;0;0;2.99;0;['English', 'Russian', 'Portuguese', 'Spanish - Spain', 'Spanish - Latin America', 'Turkish'];https://bitten.by;1;0;0;0;5;5;0;0;;0;Uladzislau Basin;Party Game,Multiplayer,Social Deduction,Survival,Psychological,Online Co-Op,Team-Based,3D,Strategy,Top-Down,Casual,Character Customization,PvP,Zombies,Indie,Co-op,Post-apocalyptic,Point & Click,Adventure,Colorful
1995420;Flora and Sauna;06.06.2022;0 - 20000;2;0;12.99;0;['English'];;1;0;0;0;0;0;0;0;Flora and Sauna is an adults-only pornographic game. This game features scenes with a variety of kinks including: vore of all kinds, paws, hyper, size difference, shrinking/micro, inflation, sweat/musk, lactation, watersports, possession/transformation, tentacles, and good 'ol fashioned fucking! We know you may not be into every one of those, so we always try to communicate clearly what's coming with options to skip or stop as you go!;0;EnroAndOz;
358000;The Curse of Nordic Cove;23.04.2015;0 - 20000;0;0;0.99;0;['English'];http://onthelevelgames.com/;1;0;0;0;15;15;0;0;;0;On The Level Game Studios;Action,Indie,Adventure
1856080;Ambushed;05.02.2022;0 - 20000;0;0;1.49;0;['English'];;1;0;0;0;0;2;0;0;There's violence on armed conflict;0;FakeBamboo;Action,Shooter,FPS,Wargame,3D,First-Person,Realistic,Stylized,War,Character Customization,Indie,Violent,Gore,PvE,PvP,Gun Customization,Singleplayer,Local Multiplayer,Multiplayer
239430;Q.U.B.E: Director's Cut;21.05.2014;500000 - 1000000;4;0;2.49;0;['English'];http://www.qubegame.com;1;1;1;0;1438;285;53;723;;236;Toxic Games;Puzzle,Indie,First-Person,Adventure,Action,Sci-fi,Singleplayer,Physics,Space,Platformer,Atmospheric,Science,3D,Soundtrack,Strategy,Classic,Difficult,Puzzle-Platformer
961490;Travis Strikes Again: No More Heroes Complete Edition;17.10.2019;0 - 20000;1;0;39.99;1;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil'];https://tsanmh.com/en/;1;0;0;0;298;43;51;311;The game includes non-gore combat where the player-character defeats enemies by slashing at them with a sword. The save game function often features toilet humor that may be inappropriate for minors. In addition, some female characters are dressed in a provocative (but not sexually explicit) fashion.;180;GRASSHOPPER MANUFACTURE INC.;Action,Violent,Hack and Slash,Comedy,Local Co-Op,Co-op,Anime,Great Soundtrack,Isometric
